Date       ,Time    ,League                ,Season  ,Match Day ,home_team                                   ,away_team ,goal_minute ,team_side ,player_name                 ,goal_type
23/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Tooro United FC Vs Mbarara City FC          ,          ,5           ,home      ,Marvin Oshaba               ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Soltilo Bright Stars FC Vs Mbarara City FC  ,          ,23          ,home      ,Joseph Janjali              ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Soltilo Bright Stars FC Vs Mbarara City FC  ,          ,52          ,home      ,Joseph Janjali              ,Regular
28/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,URA FC Vs Wakiso Giants FC                  ,          ,45+1        ,away      ,Simon Peter Namwanja        ,Regular
28/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,URA FC Vs Wakiso Giants FC                  ,          ,64          ,home      ,Cromwel Rwothomio Abang     ,Regular
16/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       21 ,Onduparaka FC Vs Mbarara City FC            ,          ,45+1        ,home      ,Shaban Mohammad Jagason     ,Regular
11/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,KCCA FC Vs Arua Hill SC                     ,          ,            ,          ,                            ,
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Onduparaka FC Vs BUL FC                     ,          ,18          ,away      ,Martin Aprem                ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Onduparaka FC Vs BUL FC                     ,          ,58          ,away      ,Martin Aprem                ,Regular
02/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,Vipers SC Vs SC Villa                       ,          ,7           ,home      ,Yunus Junior Ssentamu       ,Regular
02/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,Vipers SC Vs SC Villa                       ,          ,61          ,home      ,Ceasar Lobi Manzoki         ,Regular
02/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,Vipers SC Vs SC Villa                       ,          ,68          ,home      ,Ceasar Lobi Manzoki         ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,KCCA FC Vs Tooro United FC                  ,          ,14          ,home      ,Davis Kasirye               ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,KCCA FC Vs Tooro United FC                  ,          ,80          ,home      ,Julius Poloto               ,Regular
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Vipers SC Vs Onduparaka FC                  ,          ,45          ,home      ,Halidi Lwaliwa              ,Regular
19/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,Arua Hill SC Vs Busoga United FC            ,          ,69          ,home      ,Alfred Leku                 ,Regular
19/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,Arua Hill SC Vs Busoga United FC            ,          ,90+2        ,home      ,Alfred Leku                 ,Regular
25/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,Wakiso Giants FC Vs Onduparaka FC           ,          ,9           ,away      ,Norman Ogik                 ,Regular
25/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,Wakiso Giants FC Vs Onduparaka FC           ,          ,66          ,home      ,Joshua Letti Lubwama        ,Regular
25/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,Wakiso Giants FC Vs Onduparaka FC           ,          ,72          ,away      ,Emmanuel Janan Okech        ,Regular
02/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Police FC Vs SC Villa                       ,          ,            ,          ,                            ,
02/11/2021 ,3:35 pm ,Uganda Premier League ,2021/22 ,        5 ,UPDF FC Vs Gaddafi FC                       ,          ,19          ,home      ,Mohammed Med Kyeline        ,Regular
02/11/2021 ,3:35 pm ,Uganda Premier League ,2021/22 ,        5 ,UPDF FC Vs Gaddafi FC                       ,          ,26          ,home      ,Mohammed Med Kyeline        ,Penalty
02/11/2021 ,3:35 pm ,Uganda Premier League ,2021/22 ,        5 ,UPDF FC Vs Gaddafi FC                       ,          ,28          ,away      ,Andrew Waiswa               ,Regular
02/11/2021 ,3:35 pm ,Uganda Premier League ,2021/22 ,        5 ,UPDF FC Vs Gaddafi FC                       ,          ,45          ,away      ,Hassan Musana               ,Penalty
03/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       23 ,Onduparaka FC Vs Vipers SC                  ,          ,33          ,away      ,Ceasar Lobi Manzoki         ,Regular
03/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       23 ,Onduparaka FC Vs Vipers SC                  ,          ,48          ,away      ,Milton Karisa               ,Regular
08/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Police FC Vs Onduparaka FC                  ,          ,22          ,away      ,Shaban Mohammad Jagason     ,Regular
08/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Police FC Vs Onduparaka FC                  ,          ,66          ,home      ,Juma Balinya                ,Penalty
08/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Police FC Vs Onduparaka FC                  ,          ,69          ,away      ,Shaban Mohammad Jagason     ,Regular
08/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Police FC Vs Onduparaka FC                  ,          ,82          ,away      ,Shaban Mohammad Jagason     ,Regular
08/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Police FC Vs Onduparaka FC                  ,          ,90          ,away      ,Emmanuel Janan Okech        ,Regular
09/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       16 ,KCCA FC Vs URA FC                           ,          ,2           ,home      ,Henry Patrick Kaddu         ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,4           ,home      ,Ceasar Lobi Manzoki         ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,7           ,home      ,Milton Karisa               ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,18          ,home      ,Bright Anukani              ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,30          ,home      ,Yunus Junior Ssentamu       ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,36          ,home      ,Ceasar Lobi Manzoki         ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,41          ,home      ,Emmanuel Munoobi            ,Penalty
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,50          ,away      ,Yassintah Sabir             ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,66          ,away      ,Huud Salim                  ,Penalty
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Vipers SC Vs UPDF FC                        ,          ,73          ,home      ,Bobosi Byaruhanga           ,Regular
14/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Arua Hill SC Vs SC Villa                    ,          ,34          ,away      ,Isaac Ogwang                ,Regular
14/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Arua Hill SC Vs SC Villa                    ,          ,39          ,away      ,Nicholas Kabonge            ,Regular
14/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Arua Hill SC Vs SC Villa                    ,          ,43          ,home      ,Alfred Leku                 ,Regular
14/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Arua Hill SC Vs SC Villa                    ,          ,79          ,home      ,Ronald Media Innocent       ,Regular
10/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Tooro United FC Vs BUL FC                   ,          ,8           ,home      ,Marvin Oshaba               ,Penalty
10/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Tooro United FC Vs BUL FC                   ,          ,16          ,away      ,Ibrahim Ceaser Kazindula    ,Regular
10/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Tooro United FC Vs BUL FC                   ,          ,27          ,away      ,Walter Ochora               ,Regular
10/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Tooro United FC Vs BUL FC                   ,          ,45+1        ,away      ,Ibrahim Nsimbe              ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Express FC Vs Vipers SC                     ,          ,10          ,away      ,Ceasar Lobi Manzoki         ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Express FC Vs Vipers SC                     ,          ,29          ,home      ,Murushid Jjuuko             ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Express FC Vs Vipers SC                     ,          ,45+1        ,home      ,Eric Kenzo Kambale          ,Regular
30/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        4 ,Express FC Vs Vipers SC                     ,          ,81          ,away      ,Livingstone Mulondo         ,Regular
18/10/2021 ,4:00 pm ,Uganda Premier League ,2021/22 ,        1 ,Gaddafi FC Vs Busoga United FC              ,          ,57          ,away      ,Elivis Ngonde               ,Regular
18/10/2021 ,4:00 pm ,Uganda Premier League ,2021/22 ,        1 ,Gaddafi FC Vs Busoga United FC              ,          ,58          ,away      ,Anwar Mustafa Ntege         ,Regular
26/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        7 ,Soltilo Bright Stars FC Vs Tooro United FC  ,          ,39          ,home      ,Nelson Senkatuka            ,Penalty
22/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       12 ,KCCA FC Vs Express FC                       ,          ,            ,          ,                            ,
23/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,UPDF FC Vs Express FC                       ,          ,51          ,home      ,Musa Mudde                  ,Penalty
29/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Vipers SC Vs Express FC                     ,          ,22          ,home      ,Yunus Junior Ssentamu       ,Regular
29/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Vipers SC Vs Express FC                     ,          ,33          ,home      ,Yunus Junior Ssentamu       ,Regular
29/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Vipers SC Vs Express FC                     ,          ,59          ,home      ,Bright Anukani              ,Regular
29/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Tooro United FC Vs KCCA FC                  ,          ,45+1        ,away      ,Sadat Happy Anaku Ada       ,Regular
29/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Tooro United FC Vs KCCA FC                  ,          ,71          ,away      ,Sadat Happy Anaku Ada       ,Regular
27/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,URA FC Vs SC Villa                          ,          ,33          ,home      ,Saidi Kyeyune               ,Regular
27/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,URA FC Vs SC Villa                          ,          ,62          ,home      ,Steven Dese Mukwala         ,Regular
27/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,URA FC Vs SC Villa                          ,          ,85          ,home      ,Ibrahim Dada                ,Regular
27/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,URA FC Vs SC Villa                          ,          ,90+1        ,away      ,Ibrahim Juma Sadam          ,Penalty
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Arua Hill SC Vs URA FC                      ,          ,28          ,away      ,Living Kabon                ,Regular
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Arua Hill SC Vs URA FC                      ,          ,42          ,away      ,Cromwel Rwothomio Abang     ,Regular
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Arua Hill SC Vs URA FC                      ,          ,45+1        ,home      ,Samuel Kayongo Ssekamatte   ,Regular
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Arua Hill SC Vs URA FC                      ,          ,48          ,home      ,Samuel Kayongo Ssekamatte   ,Penalty
02/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Arua Hill SC Vs URA FC                      ,          ,50          ,home      ,Alfred Leku                 ,Regular
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,7           ,home      ,Shaban Mohammad Jagason     ,Regular
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,26          ,home      ,Gabriel Matata              ,Regular
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,44          ,home      ,Nathan Oloro                ,Penalty
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,49          ,away      ,Hussein Mwanje              ,Penalty
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,75          ,home      ,Emmanuel Janan Okech        ,Regular
08/01/2022 ,3:10 pm ,Uganda Premier League ,2021/22 ,       15 ,Onduparaka FC Vs Tooro United FC            ,          ,79          ,away      ,Denis Glosh Ojara           ,Regular
19/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,KCCA FC Vs UPDF FC                          ,          ,4           ,away      ,Frank Yiga                  ,Regular
19/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,KCCA FC Vs UPDF FC                          ,          ,87          ,home      ,Charles Lwanga              ,Regular
19/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,KCCA FC Vs UPDF FC                          ,          ,90          ,home      ,Charles Lwanga              ,Regular
07/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Soltilo Bright Stars FC Vs Express FC       ,          ,            ,          ,                            ,
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,Arua Hill SC Vs Tooro United FC             ,          ,2           ,home      ,Alfred Leku                 ,Regular
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,Arua Hill SC Vs Tooro United FC             ,          ,53          ,home      ,Samuel Kayongo Ssekamatte   ,Regular
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,Arua Hill SC Vs Tooro United FC             ,          ,85          ,home      ,Ronald Media Innocent       ,Regular
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,Arua Hill SC Vs Tooro United FC             ,          ,90+7        ,away      ,Hussein Mwanje              ,Penalty
05/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Tooro United FC Vs Busoga United FC         ,          ,24          ,away      ,Anwar Mustafa Ntege         ,Penalty
05/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Tooro United FC Vs Busoga United FC         ,          ,56          ,home      ,Marvin Oshaba               ,Penalty
05/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Tooro United FC Vs Busoga United FC         ,          ,69          ,away      ,Shaka Ssozi                 ,Regular
05/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        5 ,Tooro United FC Vs Busoga United FC         ,          ,83          ,away      ,Anwar Mustafa Ntege         ,Regular
07/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       28 ,Wakiso Giants FC Vs Police FC               ,          ,5           ,home      ,Moses Aliro Okabo           ,Regular
07/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       28 ,Wakiso Giants FC Vs Police FC               ,          ,31          ,away      ,Frank Kalanda               ,Penalty
07/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       28 ,Wakiso Giants FC Vs Police FC               ,          ,39          ,away      ,Frank Kalanda               ,Regular
07/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       28 ,Wakiso Giants FC Vs Police FC               ,          ,45          ,away      ,Frank Kalanda               ,Regular
03/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       23 ,KCCA FC Vs Soltilo Bright Stars FC          ,          ,17          ,home      ,Ibrahim Juma                ,Regular
02/11/2021 ,3:30 pm ,Uganda Premier League ,2021/22 ,        5 ,BUL FC Vs Mbarara City FC                   ,          ,64          ,home      ,Ibrahim Nsimbe              ,Regular
12/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Mbarara City FC Vs Police FC                ,          ,32          ,home      ,Augustine Gadaffi Kacancu   ,Penalty
12/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Mbarara City FC Vs Police FC                ,          ,50          ,home      ,Henry Kitegenyi             ,Regular
12/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Mbarara City FC Vs Police FC                ,          ,89          ,home      ,Henry Musisi Muyomba        ,Regular
05/01/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,       14 ,KCCA FC Vs Mbarara City FC                  ,          ,1           ,home      ,Herbert Achayi              ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Busoga United FC Vs Vipers SC               ,          ,2           ,home      ,Anwar Mustafa Ntege         ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Busoga United FC Vs Vipers SC               ,          ,14          ,away      ,Yunus Junior Ssentamu       ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Busoga United FC Vs Vipers SC               ,          ,18          ,away      ,Ibrahim Orit                ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Busoga United FC Vs Vipers SC               ,          ,52          ,away      ,Ceasar Lobi Manzoki         ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,Busoga United FC Vs Vipers SC               ,          ,60          ,away      ,Aziizi Abdu Kayondo         ,Regular
19/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,Gaddafi FC Vs Arua Hill SC                  ,          ,26          ,away      ,Rashid Toha                 ,Own Goal
14/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       29 ,Gaddafi FC Vs KCCA FC                       ,          ,45          ,home      ,Alex Kitata                 ,Regular
15/03/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       21 ,UPDF FC Vs Wakiso Giants FC                 ,          ,78          ,away      ,Rahmat Kigongo Ssenfuka     ,Regular
05/02/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Wakiso Giants FC Vs Gaddafi FC              ,          ,12          ,home      ,Moses Aliro Okabo           ,Regular
05/02/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Wakiso Giants FC Vs Gaddafi FC              ,          ,33          ,home      ,Moses Aliro Okabo           ,Regular
05/02/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Wakiso Giants FC Vs Gaddafi FC              ,          ,42          ,home      ,Shariph Sheen Kimbowa       ,Regular
05/02/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Wakiso Giants FC Vs Gaddafi FC              ,          ,52          ,away      ,Alex Kitata                 ,Regular
05/02/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       16 ,Wakiso Giants FC Vs Gaddafi FC              ,          ,82          ,home      ,Sam Ssenyonjo               ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Express FC Vs Busoga United FC              ,          ,21          ,home      ,George Senkaaba             ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Express FC Vs Busoga United FC              ,          ,23          ,home      ,Eric Kenzo Kambale          ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Express FC Vs Busoga United FC              ,          ,41          ,home      ,Eric Kenzo Kambale          ,Penalty
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,Express FC Vs Busoga United FC              ,          ,90+2        ,home      ,Mahad Yaya Kakooza          ,Regular
26/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,Arua Hill SC Vs Onduparaka FC               ,          ,            ,          ,                            ,
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,UPDF FC Vs Soltilo Bright Stars FC          ,          ,12          ,home      ,Ezekiel Katende             ,Regular
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,UPDF FC Vs Soltilo Bright Stars FC          ,          ,30          ,away      ,Nelson Senkatuka            ,Regular
05/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        9 ,UPDF FC Vs Soltilo Bright Stars FC          ,          ,75          ,home      ,James Penz Begisa           ,Penalty
20/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,URA FC Vs BUL FC                            ,          ,3           ,home      ,Steven Dese Mukwala         ,Regular
20/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,URA FC Vs BUL FC                            ,          ,46          ,home      ,Shafik Kuchi Kagimu         ,Regular
20/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,URA FC Vs BUL FC                            ,          ,59          ,away      ,Musa Esenu                  ,Regular
20/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        6 ,URA FC Vs BUL FC                            ,          ,85          ,away      ,Joseph Ssemujju             ,Penalty
02/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Busoga United FC Vs Wakiso Giants FC        ,          ,52          ,home      ,Dickson Niwamanya           ,Regular
02/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Busoga United FC Vs Wakiso Giants FC        ,          ,85          ,home      ,Anthony Mayanja             ,Own Goal
02/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       27 ,Busoga United FC Vs Wakiso Giants FC        ,          ,90+1        ,away      ,George Kaddu                ,Own Goal
14/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       29 ,Express FC Vs UPDF FC                       ,          ,            ,          ,                            ,
26/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,BUL FC Vs Express FC                        ,          ,52          ,away      ,Mahad Yaya Kakooza          ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Vipers SC Vs Police FC                      ,          ,6           ,home      ,Milton Karisa               ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Vipers SC Vs Police FC                      ,          ,52          ,home      ,Milton Karisa               ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Vipers SC Vs Police FC                      ,          ,54          ,home      ,Bobosi Byaruhanga           ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Vipers SC Vs Police FC                      ,          ,71          ,home      ,Bobosi Byaruhanga           ,Regular
21/05/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       30 ,Vipers SC Vs Police FC                      ,          ,89          ,home      ,Yunus Junior Ssentamu       ,Regular
26/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        7 ,SC Villa Vs Onduparaka FC                   ,          ,10          ,away      ,Shaban Mohammad Jagason     ,Regular
26/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        7 ,SC Villa Vs Onduparaka FC                   ,          ,24          ,home      ,Salim Abdallah              ,Regular
26/11/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        7 ,SC Villa Vs Onduparaka FC                   ,          ,38          ,home      ,Isaac Ogwang                ,Regular
10/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Police FC Vs UPDF FC                        ,          ,9           ,away      ,Andrew Kawooya              ,Regular
10/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Police FC Vs UPDF FC                        ,          ,45          ,away      ,Ivan Ahimbisibwe            ,Penalty
10/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Police FC Vs UPDF FC                        ,          ,56          ,home      ,Juma Balinya                ,Regular
10/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Police FC Vs UPDF FC                        ,          ,69          ,home      ,Yusuf Ssozi                 ,Regular
08/01/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,       15 ,Vipers SC Vs BUL FC                         ,          ,47          ,away      ,Walter Ochora               ,Own Goal
08/01/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,       15 ,Vipers SC Vs BUL FC                         ,          ,90+2        ,away      ,Simon Peter Oketch          ,Regular
15/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        1 ,Onduparaka FC Vs UPDF FC                    ,          ,28          ,away      ,Ivan Ahimbisibwe            ,Regular
15/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        1 ,Onduparaka FC Vs UPDF FC                    ,          ,57          ,home      ,Ayub Rashid Agau            ,Regular
17/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       11 ,Mbarara City FC Vs Wakiso Giants FC         ,          ,            ,          ,                            ,
13/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Wakiso Giants FC Vs Express FC              ,          ,12          ,away      ,Enock Walusimbi             ,Regular
13/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Wakiso Giants FC Vs Express FC              ,          ,32          ,home      ,Moses Aliro Okabo           ,Regular
13/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       25 ,Wakiso Giants FC Vs Express FC              ,          ,48          ,away      ,Enock Walusimbi             ,Regular
22/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       12 ,URA FC Vs Mbarara City FC                   ,          ,13          ,home      ,Shafik Kuchi Kagimu         ,Regular
22/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       12 ,URA FC Vs Mbarara City FC                   ,          ,79          ,home      ,Ibrahim Dada                ,Regular
20/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,BUL FC Vs KCCA FC                           ,          ,56          ,home      ,Ibrahim Nsimbe              ,Regular
20/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,BUL FC Vs KCCA FC                           ,          ,76          ,away      ,Davis Kasirye               ,Regular
04/01/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,       14 ,Tooro United FC Vs Express FC               ,          ,25          ,away      ,Martin Kizza                ,Regular
04/01/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,       14 ,Tooro United FC Vs Express FC               ,          ,38          ,away      ,Martin Kizza                ,Regular
04/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Busoga United FC Vs URA FC                  ,          ,29          ,away      ,Steven Dese Mukwala         ,Regular
04/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Busoga United FC Vs URA FC                  ,          ,41          ,away      ,Steven Dese Mukwala         ,Regular
04/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Busoga United FC Vs URA FC                  ,          ,50          ,home      ,Anwar Mustafa Ntege         ,Penalty
