Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Blacks Power FC,Gaddafi FC,14,away,Frank Mulimi,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Blacks Power FC,Gaddafi FC,22,away,Joel Madondo,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Blacks Power FC,Gaddafi FC,66,home,Micheal Siwu Baggio,Regular
01/04/2023,4:00 pm,Uganda Premier League,2022/23,20,KCCA FC,Maroons FC,9,away,Fred Amaku,Regular
01/04/2023,4:00 pm,Uganda Premier League,2022/23,20,KCCA FC,Maroons FC,45,home,Rodgers Mato Kassim,Regular
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,Maroons FC,Soltilo Bright Stars FC,,,,
29/04/2023,4:00 pm,Uganda Premier League,2022/23,25,Gaddafi FC,KCCA FC,73,away,Julius Poloto,Regular
02/12/2022,4:00 pm,Uganda Premier League,2022/23,11,URA FC,Blacks Power FC,,,,
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,14,home,Bright Anukani,Penalty
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,17,home,Yunus Junior Ssentamu,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,40,away,Joseph Akandwanaho,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,45,home,Milton Karisa,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,54,away,Marvin Oshaba,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,81,home,Cromwel Rwothomio Abang,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Vipers SC,Express FC,85,home,Cromwel Rwothomio Abang,Regular
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Arua Hill SC,UPDF FC,26,home,Rashid Toha,Penalty
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Arua Hill SC,UPDF FC,56,home,Augustine Gadaffi Kacancu,Regular
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Arua Hill SC,UPDF FC,90+3,home,Wahab Gadaffi,Penalty
09/02/2023,4:00 pm,Uganda Premier League,2022/23,16,Busoga United FC,Maroons FC,72,away,Darius Ojok,Regular
22/10/2022,4:00 pm,Uganda Premier League,2022/23,4,KCCA FC,Vipers SC,6,home,Rodgers Mato Kassim,Regular
13/05/2023,2:00 pm,Uganda Premier League,2022/23,27,Express FC,KCCA FC,,,,
02/12/2022,4:00 pm,Uganda Premier League,2022/23,11,BUL FC,Wakiso Giants FC,49,home,Walter Ochora,Regular
02/12/2022,4:00 pm,Uganda Premier League,2022/23,11,BUL FC,Wakiso Giants FC,78,away,Ambrose Alinda,Regular
02/12/2022,4:00 pm,Uganda Premier League,2022/23,11,BUL FC,Wakiso Giants FC,83,home,Vincent Zziwa,Regular
22/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Arua Hill SC,Maroons FC,12,home,Abdulahi Rashid Kawawa,Regular
22/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Arua Hill SC,Maroons FC,57,home,Innocent Maduka,Regular
22/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Arua Hill SC,Maroons FC,79,home,Rashid Toha,Penalty
22/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Arua Hill SC,Maroons FC,83,away,Abraham Tusubira Kakensa,Regular
17/12/2022,4:00 pm,Uganda Premier League,2022/23,14,URA FC,SC Villa,34,home,Ibrahim Dada,Regular
17/12/2022,4:00 pm,Uganda Premier League,2022/23,14,URA FC,SC Villa,72,away,Ivan Sserubiri,Penalty
14/10/2022,4:00 pm,Uganda Premier League,2022/23,3,SC Villa,Express FC,54,home,Ivan Sserubiri,Regular
14/10/2022,4:00 pm,Uganda Premier League,2022/23,3,SC Villa,Express FC,56,home,Charles Bbaale,Regular
10/05/2023,4:00 pm,Uganda Premier League,2022/23,27,BUL FC,Arua Hill SC,,,,
19/04/2023,4:00 pm,Uganda Premier League,2022/23,23,UPDF FC,Vipers SC,2,away,Milton Karisa,Regular
13/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Soltilo Bright Stars FC,Wakiso Giants FC,41,away,Frank Ssebuufu,Regular
13/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Soltilo Bright Stars FC,Wakiso Giants FC,63,away,Shariph Sheen Kimbowa,Regular
12/11/2022,4:00 pm,Uganda Premier League,2022/23,7,URA FC,Arua Hill SC,79,home,Ronald Kigongo,Regular
16/12/2022,2:00 pm,Uganda Premier League,2022/23,14,Maroons FC,Express FC,90+4,home,Fred Amaku,Regular
16/12/2022,2:00 pm,Uganda Premier League,2022/23,14,Maroons FC,Express FC,90,away,Ivan Mayanja,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,KCCA FC,Soltilo Bright Stars FC,47,home,Rodgers Mato Kassim,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,KCCA FC,Soltilo Bright Stars FC,54,home,Charles Lwanga,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,KCCA FC,Soltilo Bright Stars FC,60,home,Rodgers Mato Kassim,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,KCCA FC,Soltilo Bright Stars FC,87,home,Rodgers Mato Kassim,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,KCCA FC,Soltilo Bright Stars FC,90,home,Rodgers Mato Kassim,Penalty
04/04/2023,4:00 pm,Uganda Premier League,2022/23,21,Onduparaka FC,BUL FC,37,home,John Rogers,Regular
04/04/2023,4:00 pm,Uganda Premier League,2022/23,21,Onduparaka FC,BUL FC,53,home,John Rogers,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,URA FC,Gaddafi FC,23,home,Joseph Ssemujju,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,URA FC,Gaddafi FC,47,home,Saidi Kyeyune,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,URA FC,Gaddafi FC,48,home,Ibrahim Dada,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,URA FC,Gaddafi FC,85,home,Bruno Junior Bunyaga,Regular
09/05/2023,4:00 pm,Uganda Premier League,2022/23,27,Gaddafi FC,Maroons FC,,,,
18/04/2023,4:00 pm,Uganda Premier League,2022/23,23,Blacks Power FC,Maroons FC,45+1,home,Dickens Okwir,Regular
17/12/2022,4:00 pm,Uganda Premier League,2022/23,14,Arua Hill SC,Soltilo Bright Stars FC,4,home,Ronald Media Innocent,Regular
17/12/2022,4:00 pm,Uganda Premier League,2022/23,14,Arua Hill SC,Soltilo Bright Stars FC,28,away,Nelson Senkatuka,Penalty
17/12/2022,4:00 pm,Uganda Premier League,2022/23,14,Arua Hill SC,Soltilo Bright Stars FC,86,home,Wahab Gadaffi,Penalty
10/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Busoga United FC,Onduparaka FC,3,home,Peter Onzima,Regular
09/02/2023,4:00 pm,Uganda Premier League,2022/23,16,Wakiso Giants FC,KCCA FC,45+1,away,Rodgers Mato Kassim,Regular
29/03/2023,4:00 pm,Uganda Premier League,2022/23,20,BUL FC,Gaddafi FC,,,,
19/03/2023,3:00 pm,Uganda Premier League,2022/23,19,Gaddafi FC,Express FC,,,,
16/12/2022,4:00 pm,Uganda Premier League,2022/23,14,KCCA FC,Busoga United FC,20,home,Julius Poloto,Penalty
16/12/2022,4:00 pm,Uganda Premier League,2022/23,14,KCCA FC,Busoga United FC,33,away,Laban Tibiita,Regular
16/12/2022,4:00 pm,Uganda Premier League,2022/23,14,KCCA FC,Busoga United FC,78,home,Tshisungu Kankonde,Regular
07/12/2022,4:00 pm,Uganda Premier League,2022/23,12,Vipers SC,Onduparaka FC,23,home,Bright Anukani,Penalty
07/12/2022,4:00 pm,Uganda Premier League,2022/23,12,Vipers SC,Onduparaka FC,25,home,AbdulKarim Watambala,Regular
07/12/2022,4:00 pm,Uganda Premier League,2022/23,12,Vipers SC,Onduparaka FC,75,home,Ibrahim Orit,Regular
07/12/2022,4:00 pm,Uganda Premier League,2022/23,12,Vipers SC,Onduparaka FC,89,home,Milton Karisa,Regular
04/12/2022,4:00 pm,Uganda Premier League,2022/23,11,Gaddafi FC,Vipers SC,2,home,Alex Kitata,Regular
08/11/2022,4:00 pm,Uganda Premier League,2022/23,7,Express FC,BUL FC,12,home,Allan Thierry Kayiwa,Regular
03/03/2023,4:00 pm,Uganda Premier League,2022/23,18,Busoga United FC,UPDF FC,88,home,Thomas Ochungo,Regular
21/10/2022,2:00 pm,Uganda Premier League,2022/23,4,BUL FC,SC Villa,88,home,Richard Wandyaka,Regular
21/02/2023,4:00 pm,Uganda Premier League,2022/23,17,UPDF FC,BUL FC,58,away,Hillary Onek,Regular
21/02/2023,4:00 pm,Uganda Premier League,2022/23,17,UPDF FC,BUL FC,75,home,Frank Yiga,Regular
11/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Onduparaka FC,Maroons FC,7,home,Nathan Oloro,Penalty
11/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Onduparaka FC,Maroons FC,16,away,Isaac Mpagi Kajubi,Regular
11/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Onduparaka FC,Maroons FC,65,away,Fred Amaku,Regular
11/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Onduparaka FC,Maroons FC,90,home,Rashid Okocha,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Wakiso Giants FC,Soltilo Bright Stars FC,44,home,Shariph Sheen Kimbowa,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Wakiso Giants FC,Soltilo Bright Stars FC,63,home,Shariph Sheen Kimbowa,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,Maroons FC,Busoga United FC,11,home,Isaac Mpagi Kajubi,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,Maroons FC,Busoga United FC,16,home,Fred Amaku,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,Maroons FC,Busoga United FC,26,home,Fred Amaku,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,Maroons FC,Busoga United FC,70,home,Solomon Walusimbi,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,Maroons FC,Busoga United FC,79,home,Noel Nasasira,Regular
11/02/2023,4:00 pm,Uganda Premier League,2022/23,16,Gaddafi FC,SC Villa,67,home,Alex Kitata,Regular
11/02/2023,4:00 pm,Uganda Premier League,2022/23,16,Gaddafi FC,SC Villa,69,away,Joseph Kafumbe,Regular
18/10/2022,2:00 pm,Uganda Premier League,2022/23,4,Busoga United FC,URA FC,36,away,Living Kabon,Regular
18/10/2022,2:00 pm,Uganda Premier League,2022/23,4,Busoga United FC,URA FC,38,away,Derrick Paul Nsibambi,Regular
18/10/2022,2:00 pm,Uganda Premier League,2022/23,4,Busoga United FC,URA FC,42,away,George Senkaaba,Regular
18/10/2022,2:00 pm,Uganda Premier League,2022/23,4,Busoga United FC,URA FC,58,away,Living Kabon,Regular
01/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Busoga United FC,Gaddafi FC,69,away,Steven Munguchi,Regular
14/12/2022,4:00 pm,Uganda Premier League,2022/23,14,UPDF FC,Gaddafi FC,2,home,Rogers Adriko,Penalty
14/12/2022,4:00 pm,Uganda Premier League,2022/23,14,UPDF FC,Gaddafi FC,33,home,Rogers Adriko,Penalty
14/12/2022,4:00 pm,Uganda Premier League,2022/23,14,UPDF FC,Gaddafi FC,67,away,Brian Kalumba,Regular
14/12/2022,4:00 pm,Uganda Premier League,2022/23,14,UPDF FC,Gaddafi FC,86,home,Rogers Adriko,Regular
11/11/2022,4:00 pm,Uganda Premier League,2022/23,7,SC Villa,Wakiso Giants FC,15,away,Ibrahim Kasule,Regular
11/11/2022,4:00 pm,Uganda Premier League,2022/23,7,SC Villa,Wakiso Giants FC,44,away,Shariph Sheen Kimbowa,Regular
11/11/2022,4:00 pm,Uganda Premier League,2022/23,7,SC Villa,Wakiso Giants FC,59,home,Sheif Batte,Regular
01/10/2022,4:00 pm,Uganda Premier League,2022/23,1,URA FC,Onduparaka FC,,,,
03/05/2023,2:00 pm,Uganda Premier League,2022/23,26,Soltilo Bright Stars FC,Busoga United FC,50,home,Cleophas Fiat,Regular
03/05/2023,2:00 pm,Uganda Premier League,2022/23,26,Soltilo Bright Stars FC,Busoga United FC,69,home,Noordin Saddic Bunjo,Regular
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,KCCA FC,Blacks Power FC,51,home,Rodgers Mato Kassim,Regular
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,KCCA FC,Blacks Power FC,55,home,Allan Okello,Regular
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,KCCA FC,Blacks Power FC,64,home,Allan Okello,Penalty
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,KCCA FC,Blacks Power FC,68,away,Bronson Nsubuga Sserumira,Regular
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,KCCA FC,Blacks Power FC,89,home,Rodgers Mato Kassim,Regular
28/10/2022,2:00 pm,Uganda Premier League,2022/23,5,Onduparaka FC,Express FC,35,away,Marvin Oshaba,Regular
28/10/2022,2:00 pm,Uganda Premier League,2022/23,5,Onduparaka FC,Express FC,89,away,Daniel Shabene,Regular
28/10/2022,2:00 pm,Uganda Premier League,2022/23,5,Onduparaka FC,Express FC,90+4,home,Emmanuel Janan Okech,Penalty
23/04/2023,4:00 pm,Uganda Premier League,2022/23,24,KCCA FC,SC Villa,21,home,Tshisungu Kankonde,Regular
23/04/2023,4:00 pm,Uganda Premier League,2022/23,24,KCCA FC,SC Villa,26,home,Saidi Mayanja,Regular
23/04/2023,4:00 pm,Uganda Premier League,2022/23,24,KCCA FC,SC Villa,51,away,Charles Bbaale,Regular
23/04/2023,4:00 pm,Uganda Premier League,2022/23,24,KCCA FC,SC Villa,61,home,Rodgers Mato Kassim,Regular
23/04/2023,4:00 pm,Uganda Premier League,2022/23,24,KCCA FC,SC Villa,90+1,home,Julius Poloto,Regular
29/04/2023,2:00 pm,Uganda Premier League,2022/23,25,URA FC,Maroons FC,17,home,Ibrahim Dada,Regular
29/04/2023,2:00 pm,Uganda Premier League,2022/23,25,URA FC,Maroons FC,30,away,Abel Micheal Eturude,Regular
29/04/2023,2:00 pm,Uganda Premier League,2022/23,25,URA FC,Maroons FC,33,away,Abraham Tusubira Kakensa,Regular
29/04/2023,2:00 pm,Uganda Premier League,2022/23,25,URA FC,Maroons FC,51,home,Ibrahim Dada,Regular
29/04/2023,2:00 pm,Uganda Premier League,2022/23,25,URA FC,Maroons FC,90+3,away,Darius Ojok,Regular
03/03/2023,4:00 pm,Uganda Premier League,2022/23,18,Soltilo Bright Stars FC,Blacks Power FC,31,home,Denis Kaka Omony,Regular
03/03/2023,4:00 pm,Uganda Premier League,2022/23,18,Soltilo Bright Stars FC,Blacks Power FC,59,away,Robert Eseru,Regular
03/03/2023,4:00 pm,Uganda Premier League,2022/23,18,Soltilo Bright Stars FC,Blacks Power FC,64,home,Denis Kaka Omony,Regular
03/03/2023,4:00 pm,Uganda Premier League,2022/23,18,Soltilo Bright Stars FC,Blacks Power FC,90,home,Samuel Ssenyonjo,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Express FC,URA FC,48,home,Allan Thierry Kayiwa,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,Soltilo Bright Stars FC,Arua Hill SC,4,away,Isaac Ogwang,Regular
09/04/2023,6:00 pm,Uganda Premier League,2022/23,22,KCCA FC,UPDF FC,57,home,Tshisungu Kankonde,Regular
09/04/2023,6:00 pm,Uganda Premier League,2022/23,22,KCCA FC,UPDF FC,90+1,away,Daglas Oyirwoth,Regular
21/02/2023,4:00 pm,Uganda Premier League,2022/23,17,Vipers SC,Wakiso Giants FC,,,,
20/12/2022,4:00 pm,Uganda Premier League,2022/23,15,Wakiso Giants FC,Arua Hill SC,20,home,Hassan Ssenyonjo,Regular
20/12/2022,4:00 pm,Uganda Premier League,2022/23,15,Wakiso Giants FC,Arua Hill SC,90+2,away,Junior Andama,Penalty
09/11/2022,4:00 pm,Uganda Premier League,2022/23,7,UPDF FC,KCCA FC,11,away,Muhammed Kagawa Ssenoga,Regular
19/04/2023,2:00 pm,Uganda Premier League,2022/23,23,URA FC,KCCA FC,71,home,Eric Ssenjobe,Regular
19/04/2023,2:00 pm,Uganda Premier League,2022/23,23,URA FC,KCCA FC,90+4,home,Alfred Leku,Regular
09/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Arua Hill SC,URA FC,,,,
31/03/2023,4:00 pm,Uganda Premier League,2022/23,20,Busoga United FC,SC Villa,81,away,Frank Muna Kalule,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,3,Vipers SC,Arua Hill SC,19,home,Milton Karisa,Regular
11/11/2022,4:00 pm,Uganda Premier League,2022/23,7,Blacks Power FC,Vipers SC,73,away,Ashraf Mandela,Penalty
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Arua Hill SC,KCCA FC,12,home,Isaac Ogwang,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Arua Hill SC,KCCA FC,46,home,Rashid Toha,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Arua Hill SC,KCCA FC,59,home,Abdulahi Rashid Kawawa,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Arua Hill SC,KCCA FC,90+3,home,Bright Joseph Vuni,Own Goal
08/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Wakiso Giants FC,SC Villa,6,home,Shariph Sheen Kimbowa,Regular
08/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Wakiso Giants FC,SC Villa,28,away,Umar Lutalo,Regular
08/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Wakiso Giants FC,SC Villa,51,away,Charles Bbaale,Regular
08/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Wakiso Giants FC,SC Villa,58,away,Charles Bbaale,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Maroons FC,Blacks Power FC,7,away,Dickens Okwir,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Maroons FC,Blacks Power FC,14,home,Solomon Walusimbi,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Maroons FC,Blacks Power FC,33,away,Micheal Siwu Baggio,Penalty
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Maroons FC,Blacks Power FC,37,away,Simon Peter Otto,Regular
09/12/2022,2:00 pm,Uganda Premier League,2022/23,12,Wakiso Giants FC,Busoga United FC,21,away,Peter Onzima,Regular
09/12/2022,2:00 pm,Uganda Premier League,2022/23,12,Wakiso Giants FC,Busoga United FC,57,home,Ibrahim Kasule,Regular
09/12/2022,2:00 pm,Uganda Premier League,2022/23,12,Wakiso Giants FC,Busoga United FC,65,home,Shariph Sheen Kimbowa,Regular
09/12/2022,2:00 pm,Uganda Premier League,2022/23,12,Wakiso Giants FC,Busoga United FC,77,away,Laban Tibiita,Regular
09/12/2022,2:00 pm,Uganda Premier League,2022/23,12,Wakiso Giants FC,Busoga United FC,90+2,away,Laban Tibiita,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,Blacks Power FC,Express FC,37,home,Daniel Otim,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,Blacks Power FC,Express FC,44,home,Dickens Okwir,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,Blacks Power FC,Express FC,69,away,Allan Thierry Kayiwa,Penalty
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,Blacks Power FC,Express FC,78,home,Robert Eseru,Regular
07/12/2022,4:00 pm,Uganda Premier League,2022/23,12,Blacks Power FC,SC Villa,89,away,Sheif Batte,Regular
29/11/2022,4:00 pm,Uganda Premier League,2022/23,10,Soltilo Bright Stars FC,BUL FC,40,home,Nelson Senkatuka,Regular
29/11/2022,4:00 pm,Uganda Premier League,2022/23,10,Soltilo Bright Stars FC,BUL FC,56,home,Nelson Senkatuka,Regular
26/11/2022,4:00 pm,Uganda Premier League,2022/23,9,URA FC,Vipers SC,70,home,Benjamin Nyakoojo,Own Goal
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Soltilo Bright Stars FC,Onduparaka FC,2,home,Innocent Kitamwe Kitimbo,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Soltilo Bright Stars FC,Onduparaka FC,23,away,Dominic Abonga,Regular
15/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Soltilo Bright Stars FC,Onduparaka FC,62,home,Nelson Senkatuka,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,KCCA FC,BUL FC,35,home,Allan Okello,Penalty
31/03/2023,2:00 pm,Uganda Premier League,2022/23,20,Express FC,Onduparaka FC,24,home,Boban Bogere Zirintusa,Regular
31/03/2023,2:00 pm,Uganda Premier League,2022/23,20,Express FC,Onduparaka FC,71,home,Allan Thierry Kayiwa,Penalty
31/03/2023,2:00 pm,Uganda Premier League,2022/23,20,Express FC,Onduparaka FC,87,home,Allan Thierry Kayiwa,Regular
31/03/2023,2:00 pm,Uganda Premier League,2022/23,20,Express FC,Onduparaka FC,90+1,home,Marvin Oshaba,Regular
31/03/2023,2:00 pm,Uganda Premier League,2022/23,20,Express FC,Onduparaka FC,90+3,away,William Gama,Penalty
12/05/2023,4:00 pm,Uganda Premier League,2022/23,27,Onduparaka FC,Vipers SC,,,,
22/04/2023,7:00 pm,Uganda Premier League,2022/23,24,Vipers SC,URA FC,14,away,Paul Patrick Mbowa,Regular
22/04/2023,7:00 pm,Uganda Premier League,2022/23,24,Vipers SC,URA FC,30,home,Abdul Karim Ndugwa,Regular
23/04/2023,2:00 pm,Uganda Premier League,2022/23,24,Wakiso Giants FC,Onduparaka FC,1,home,Marvin Nyanzi,Regular
23/04/2023,2:00 pm,Uganda Premier League,2022/23,24,Wakiso Giants FC,Onduparaka FC,42,home,Norman Ogik,Regular
23/04/2023,2:00 pm,Uganda Premier League,2022/23,24,Wakiso Giants FC,Onduparaka FC,70,home,Moses Aliro Okabo,Penalty
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,KCCA FC,Arua Hill SC,7,home,Shaban Mohammad Jagason,Regular
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,KCCA FC,Arua Hill SC,14,home,Shaban Mohammad Jagason,Regular
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,KCCA FC,Arua Hill SC,16,away,Isaac Ogwang,Regular
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,KCCA FC,Arua Hill SC,60,home,Rodgers Mato Kassim,Regular
24/02/2023,4:00 pm,Uganda Premier League,2022/23,17,KCCA FC,Arua Hill SC,66,away,Ronald Media Innocent,Regular
05/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Soltilo Bright Stars FC,SC Villa,50,away,Charles Bbaale,Regular
18/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Vipers SC,UPDF FC,25,away,Rogers Adriko,Own Goal
18/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Vipers SC,UPDF FC,74,home,Yunus Junior Ssentamu,Regular
18/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Vipers SC,UPDF FC,81,home,Yunus Junior Ssentamu,Regular
18/11/2022,4:00 pm,Uganda Premier League,2022/23,8,Vipers SC,UPDF FC,83,home,Yunus Junior Ssentamu,Regular
21/04/2023,4:00 pm,Uganda Premier League,2022/23,24,Busoga United FC,BUL FC,53,home,Laban Tibiita,Penalty
21/04/2023,4:00 pm,Uganda Premier League,2022/23,24,Busoga United FC,BUL FC,247,away,Ibrahim Ceaser Kazindula,Penalty
25/03/2023,4:00 pm,Uganda Premier League,2022/23,19,URA FC,Busoga United FC,22,home,Living Kabon,Regular
25/03/2023,4:00 pm,Uganda Premier League,2022/23,19,URA FC,Busoga United FC,40,away,Bashamu Mugwa,Regular
25/03/2023,4:00 pm,Uganda Premier League,2022/23,19,URA FC,Busoga United FC,59,away,Bashamu Mugwa,Regular
25/11/2022,4:00 pm,Uganda Premier League,2022/23,9,SC Villa,KCCA FC,4,home,Fred Gift,Own Goal
25/11/2022,4:00 pm,Uganda Premier League,2022/23,9,SC Villa,KCCA FC,33,away,Muhammed Kagawa Ssenoga,Regular
25/11/2022,4:00 pm,Uganda Premier League,2022/23,9,SC Villa,KCCA FC,39,away,Moses Waiswa Ndhondhi,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,BUL FC,Vipers SC,65,home,Samuel Kayongo Ssekamatte,Regular
23/05/2023,4:00 pm,Uganda Premier League,2022/23,29,BUL FC,Vipers SC,90+4,away,AbdulKarim Watambala,Penalty
19/11/2022,2:00 pm,Uganda Premier League,2022/23,8,KCCA FC,URA FC,64,away,Derrick Paul Nsibambi,Regular
19/11/2022,2:00 pm,Uganda Premier League,2022/23,8,KCCA FC,URA FC,69,home,Julius Poloto,Regular
21/03/2023,2:00 pm,Uganda Premier League,2022/23,19,SC Villa,BUL FC,38,home,David Owori,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,BUL FC,UPDF FC,49,home,Abdul Karim Ndugwa,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,BUL FC,UPDF FC,53,home,Richard Wandyaka,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,BUL FC,UPDF FC,77,home,Frank Kalanda,Regular
08/10/2022,4:00 pm,Uganda Premier League,2022/23,2,BUL FC,UPDF FC,80,away,Ibrahim Magandaazi,Penalty
12/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Busoga United FC,Arua Hill SC,33,away,Reagan Mpande,Regular
04/10/2022,4:00 pm,Uganda Premier League,2022/23,2,Soltilo Bright Stars FC,Maroons FC,,,,
04/12/2022,2:00 pm,Uganda Premier League,2022/23,11,SC Villa,Maroons FC,10,home,Patrick Jonah Kakande,Regular
02/12/2022,4:00 pm,Uganda Premier League,2022/23,11,Express FC,Arua Hill SC,14,away,Isaac Ogwang,Regular
10/02/2023,4:00 pm,Uganda Premier League,2022/23,16,BUL FC,Blacks Power FC,17,away,Dickens Okwir,Regular
10/02/2023,4:00 pm,Uganda Premier League,2022/23,16,BUL FC,Blacks Power FC,36,home,Samuel Kayongo Ssekamatte,Regular
13/12/2022,4:00 pm,Uganda Premier League,2022/23,13,Express FC,Vipers SC,,,,
31/03/2023,4:00 pm,Uganda Premier League,2022/23,20,Wakiso Giants FC,UPDF FC,30,away,Gerald Kimuli,Regular
25/10/2022,4:00 pm,Uganda Premier League,2022/23,5,UPDF FC,Wakiso Giants FC,25,away,Moses Aliro Okabo,Regular
02/05/2023,4:00 pm,Uganda Premier League,2022/23,26,KCCA FC,Onduparaka FC,53,home,Moses Waiswa Ndhondhi,Regular
02/05/2023,4:00 pm,Uganda Premier League,2022/23,26,KCCA FC,Onduparaka FC,66,home,Allan Okello,Regular
02/05/2023,4:00 pm,Uganda Premier League,2022/23,26,KCCA FC,Onduparaka FC,88,away,Emmanuel Janan Okech,Regular
02/05/2023,4:00 pm,Uganda Premier League,2022/23,26,KCCA FC,Onduparaka FC,90+3,away,Bran Boy Fazillinoh,Regular
07/04/2023,4:00 pm,Uganda Premier League,2022/23,22,Soltilo Bright Stars FC,Gaddafi FC,58,away,Chrispus Asiki,Regular
08/04/2023,2:00 pm,Uganda Premier League,2022/23,22,BUL FC,Express FC,11,away,Boban Bogere Zirintusa,Regular
